sentence_count,avg_sentence_length,avg_word_length,type_token_ratio,hapax_legomena_ratio,punctuation_density,comma_density,period_density,word_length_std,flesch_reading_ease,flesch_kincaid_grade,stopword_ratio,contraction_ratio,avg_syllables_per_word,long_word_ratio,passive_voice_hits,label
12.0,32.0,5.942708333333333,0.5677083333333334,0.4010416666666667,0.02168413444163354,2.5,1.0,3.2622922919726074,7.137812500000024,20.2134375,0.3541666666666667,0.0,1.9765625,0.4635416666666667,0.08333333333333333,1
21.0,15.80952380952381,5.8343373493975905,0.6144578313253012,0.4819277108433735,0.03456998313659359,1.2380952380952381,1.0,3.005962225019399,22.607610441767093,14.033545611015494,0.27710843373493976,0.0,1.9879518072289157,0.4246987951807229,0.09523809523809523,0
16.0,22.125,6.02542372881356,0.5677966101694916,0.3870056497175141,0.03379416282642089,1.6875,1.0,2.926004191157043,10.637447033898326,17.27208333333333,0.2796610169491525,0.0,2.053672316384181,0.4689265536723164,0.5625,0
17.0,16.647058823529413,5.289752650176679,0.558303886925795,0.38515901060070673,0.02691065662002153,0.6470588235294118,1.0588235294117647,3.741770844857531,32.695832467262534,12.834508418208276,0.3498233215547703,0.0,1.8586572438162545,0.30742049469964666,0.17647058823529413,1
16.0,17.75,4.75,0.5669014084507042,0.3908450704225352,0.024448419797257006,1.3125,1.0,2.4532602624860163,60.13142605633806,9.281795774647886,0.4471830985915493,0.0,1.5211267605633803,0.2535211267605634,0.0,1
23.0,17.391304347826086,5.99,0.5275,0.3575,0.030166435506241332,1.0434782608695652,1.0,3.2634184530948525,14.060826086956553,15.618608695652174,0.3325,0.0025,2.07,0.44,0.043478260869565216,0
22.0,16.0,5.482954545454546,0.5710227272727273,0.4318181818181818,0.037484381507705125,0.9545454545454546,1.0,3.337075529388416,27.643863636363648,13.378409090909091,0.3522727272727273,0.008522727272727272,1.9261363636363635,0.3721590909090909,0.18181818181818182,0
17.0,22.176470588235293,6.251989389920424,0.5782493368700266,0.4350132625994695,0.028103877623621487,1.0588235294117647,1.0,3.132384540945487,9.066996411296657,17.503916367608046,0.32891246684350134,0.0,2.0716180371352784,0.4880636604774536,0.35294117647058826,0
13.0,13.076923076923077,4.470588235294118,0.47058823529411764,0.32941176470588235,0.016511867905056758,0.23076923076923078,1.0,2.541829981328263,65.16898190045251,7.418235294117647,0.45294117647058824,0.0,1.5176470588235293,0.20588235294117646,0.07692307692307693,1
17.0,20.647058823529413,4.495726495726496,0.48148148148148145,0.33048433048433046,0.10405156537753223,1.7647058823529411,1.0,3.197997766473454,45.60131221719456,12.02816490698844,0.33048433048433046,0.002849002849002849,1.6581196581196582,0.28774928774928776,0.23529411764705882,0
